timestamp,visitorid,event,itemid,transactionid
1430858071542,615822,view,169476,
1430859509264,721576,view,397315,
1430861490933,1388607,view,193442,
1430858732587,131123,view,277258,
1430861997080,1264860,view,216305,
1430858604305,343925,view,260890,
1430862334652,775653,view,458320,
1430858431899,1140140,view,303695,
1430858921470,497273,view,67042,
1430857923032,900363,view,177553,
1430857854177,15277,view,74491,
1430859025209,583074,view,455809,
1430857522296,809041,view,406643,
1430862104158,490154,view,92951,
1430862104332,472038,view,48997,
1430862426079,665643,view,459664,
1430858591186,531662,view,348352,
1430858591094,672785,view,421606,
1430857663635,1187436,view,461311,
1430859510887,266351,view,360487,
1430859086839,1255138,view,374262,
1430862863653,15922,view,235082,
1430857192684,1113427,view,326306,
1430859535555,227091,view,29863,
1430862353518,584097,view,25116,
1430862110482,35777,view,399674,
1430862379640,532806,view,270332,
1430857893417,1317249,view,138810,
1430859511528,131123,view,318206,
1430862834783,685150,view,439595,
1430859250218,1405773,view,248358,
1430861498483,814181,view,126603,
1430863003596,880307,view,101054,
1430858266846,311728,view,140156,
1430858731426,948796,view,210132,
1430862496034,742740,view,150979,
1430859588956,539172,view,207825,
1430858193380,891170,view,222316,
1430858039770,858019,view,126603,
1430858951334,1336780,view,48731,
1430862744318,768274,view,35986,
1430862265111,754120,view,190153,
1430858151073,1264973,view,404525,
1430857699100,67515,view,90828,
1430862645152,713527,view,212216,
1430859051288,227619,view,51066,
1430859569609,1294399,view,421735,
1430862027622,4496,view,235741,
1430858973595,1088480,view,217949,
1430862904040,1326317,view,300629,
1430859181785,662831,view,173274,
1430858976771,1226235,view,382128,
1430861935820,522635,view,425178,
1430857182695,588221,view,188558,
1430857283268,987018,view,310962,
1430862417194,1105988,view,15543,
1430857219398,1178921,view,351618,
1430857219695,200620,view,191823,
1430859410217,1139909,view,409804,
1430861703424,529620,view,387729,
1430858092874,1002689,view,23873,
1430858288711,851056,view,279615,
1430857703061,1161163,view,263063,
1430857209245,780390,view,165621,
1430862221140,976190,addtocart,97890,
1430862031121,1138391,view,242603,
1430862665390,77015,view,197621,
1430862937428,448580,view,36474,
1430862130101,339096,view,245221,
1430861939049,132350,view,259884,
1430858086838,921284,view,403789,
1430862770256,546812,view,310787,
1430861701234,1327144,view,253175,
1430862668102,1264860,transaction,342816,13631.0
1430861560456,146687,view,418286,
1430872833000,924161,view,133398,
1430872419169,1035814,view,307035,
1430873236234,1261557,addtocart,388911,
1430876973992,336552,view,233196,
1430873723625,1390260,view,329244,
1430872950069,547171,view,428556,
1430876783607,1002488,view,46627,
1430873239207,1389640,view,434289,
1430872422314,98499,view,188228,
1430873563663,980497,view,360487,
1430874120945,1404964,view,177291,
1430873786881,698379,view,278111,
1430875286568,596025,view,458813,
1430872998524,709402,view,74661,
1430876829092,1251031,view,345577,
1430875288777,679366,view,395292,
1430874906062,379932,view,150882,
1430876716864,432620,view,168318,
1430872533663,98499,view,216342,
1430874902259,666349,view,190453,
1430874900733,416634,view,16021,
1430872634890,1020583,view,134396,
1430875578069,401716,view,315234,
1430873367899,619790,view,48704,
1430874257870,1094247,view,367076,
1430872785379,590123,view,111733,
1430873447333,1049405,view,435344,
1430873068778,771044,view,366964,
1430874617145,1150548,view,1880,
1430874120273,327383,view,196860,
1430872946380,95592,view,70795,
1430875907827,391519,view,104472,
1430875302547,910344,view,95953,
1430872348061,846675,view,149966,
1430875646254,824787,view,66117,
1430874130663,77251,view,57792,
1430874205669,803655,view,407929,
1430872632835,782848,view,11283,
1430873257223,971614,view,132772,
1430876719412,1159641,view,413649,
1430874874602,248764,view,366741,
1430876293199,491708,view,39449,
1430872576197,1047562,view,283419,
1430875719837,1390585,view,347606,
1430876534714,947184,addtocart,369447,
1430873064095,98499,view,283971,
1430872993846,999085,view,260583,
1430875961227,857322,view,344862,
1430872992372,98499,view,362867,
1430877148177,916145,view,35202,
1430874248907,52244,view,272232,
1430873950809,74216,view,281812,
1430875588962,526468,view,459835,
1430872671740,844422,view,231087,
1430872401134,248517,view,197270,
1430875741074,1231858,view,448220,
1430872420358,1150393,view,397160,
1430872914486,771044,view,383636,
1430875893207,232186,view,144324,
1430875323160,1148986,view,312728,
1430876298882,1162388,view,29167,
1430873269258,613741,view,22223,
1430872739727,118892,view,388304,
1430874848025,1143837,view,75994,
1430873774390,785157,view,432171,
1430876562014,614038,view,8186,
1430873604490,1240787,view,200507,
1430874844010,146522,view,337327,
1430873383064,825365,view,38516,
1430872424608,379932,view,266468,
1430874841424,816230,view,226598,
1430873553165,479626,view,433220,
1430874154871,415177,view,400024,
1430872426677,771044,view,85510,
1430872230698,922849,view,442431,
1430872988515,116400,view,184626,
1430875333668,1088818,view,463236,
1430874582151,206745,view,396110,
1430874829009,254253,view,368516,
1430877092483,768636,view,99771,
1430876569520,25040,addtocart,254196,
1430873711212,1400406,view,337291,
1430875765101,1142786,view,419090,
1430876585771,162557,view,458588,
1430874576373,1116948,view,266024,
1430876304062,902648,view,266000,
1430873388964,609642,view,107762,
1430872985590,545437,view,341117,
1430876359576,1213210,view,379520,
1430874819863,98499,view,357531,
1430875495014,1374378,view,329686,
1430874081765,1136026,view,190515,
1430875341446,787217,view,346732,
1430872433213,101494,view,152047,
1430873459748,368452,view,392554,
1430875496242,121585,view,350240,
1430873048291,488354,view,45707,
1430875956115,147459,view,348202,
1430874568422,979297,view,344862,
1430876687551,809822,view,369447,
1430874805561,672287,view,96489,
1430874039608,1320712,view,114837,
1430876219179,860531,view,99615,
1430872252642,114747,view,355994,
1430875349553,1224884,view,165422,
1430874797966,471986,view,284397,
1430874561005,566463,view,340670,
1430874555186,48200,view,31028,
1430876224375,183753,view,8312,
1430872660838,824787,view,66117,
1430874784025,684828,view,257040,
1430873551703,1018393,view,204725,
1430876032694,606035,view,130815,
1430874551165,447207,view,53859,
1430873551674,1258082,view,465892,
1430874082866,1143837,view,296795,
1430877090175,565599,addtocart,377207,
1430874544242,377197,view,298789,
1430875369474,1345358,view,380313,
1430874238842,98499,view,179208,
1430877082289,3464,view,144157,
1430874771646,1203988,view,257040,
1430876471857,1258633,view,86825,
1430872564146,811262,view,105743,
1430874769255,444062,view,444365,
1430872315108,718294,view,116302,
1430875514231,1044003,view,215505,
1430874766167,1116948,addtocart,266024,
1430876604222,261836,view,120778,
1430875612179,1353835,view,234881,
1430876399259,1012043,view,384758,
1430874534641,185129,view,116481,
1430875866170,986636,view,46170,
1430876235148,54791,view,215944,
1430873308240,1344657,view,50102,
1430872780787,525509,view,174952,
1430873627888,378996,view,203780,
1430875156894,757732,view,139401,
1430875381125,596025,view,200960,
1430873406932,1180950,view,98051,
1430877204449,668363,view,112197,
1430876427880,10488,view,21455,
1430877120216,499686,transaction,264993,13138.0
1430873129138,243030,view,342278,
1430875523614,595392,view,188440,
1430876635377,1132828,view,270827,
1430875138980,987999,view,270026,
1430873869354,581933,view,30964,
1430876732153,140102,view,452852,
1430876826200,580811,view,97740,
1430877040204,821716,view,112527,
1430874227952,909880,view,407325,
1430872545891,1219632,view,324780,
1430872575304,930675,view,307132,
1430875614777,568342,view,99427,
1430875131881,596025,view,86057,
1430873143095,771044,view,312130,
1430877190499,668363,view,164344,
1430873128204,973705,view,207379,
1430874084341,1301536,view,331311,
1430876239419,897902,view,445105,
1430875780848,552473,view,253565,
1430873030437,294360,view,393689,
1430874046490,1260711,view,243853,
1430876241162,320178,view,277590,
1430874746192,319163,view,370200,
1430875117462,777224,view,243566,
1430876098612,531661,view,438428,
1430876470747,1162388,view,451657,
1430872320064,1337256,view,396134,
1430875390363,549863,transaction,420238,4300.0
1430876097767,431126,view,6947,
1430873894082,1116948,addtocart,203780,
1430872544863,1328225,view,309604,
1430875180059,557986,view,277547,
1430875107325,146689,view,322680,
1430873631538,294360,view,88904,
1430876899868,379932,view,274811,
1430876899868,379932,view,442015,
1430874737743,889071,view,398577,
1430873120459,294360,view,101288,
1430876645397,778181,view,176470,
1430876794255,809822,transaction,369447,16306.0
1430872928678,281006,view,464985,
1430875729580,1231858,view,84095,
1430872540518,514215,view,374578,
1430875187060,431769,view,462682,
1430875187955,955056,view,149735,
1430873161841,98499,view,283971,
1430875188424,702069,view,299222,
1430876900152,495098,view,367137,
1430875087932,896066,view,386635,
1430875533395,849354,view,382272,
1430875087641,31371,view,451124,
1430876397843,964760,view,313245,
1430876327294,1263748,view,183319,
1430873892285,1041895,view,231164,
1430873321987,446739,view,84310,
1430873163842,771044,view,408433,
1430872884700,690892,addtocart,458329,
1430877127102,953199,view,452531,
1430872877343,98499,view,283971,
1430873517561,242999,view,192133,
1430876736197,942180,view,332373,
1430872824205,764794,view,207602,
1430876251685,1049265,view,107164,
1430876650052,1153208,view,236533,
1430875537238,24391,view,183178,
1430873170613,104621,view,98547,
1430875537646,953784,view,452267,
1430875069169,30432,view,312276,
1430876531015,275595,view,200059,
1430874013069,586260,view,126254,
1430872965028,924161,view,423987,
1430873328152,640032,view,198381,
1430877128909,1093204,view,401090,
1430872825186,423615,view,219512,
1430875666788,997915,view,102418,
1430876737581,1403245,view,420631,
1430875540784,1389771,view,46103,
1430875411889,1216141,view,56996,
1430876015837,1132242,view,34853,
1430874172524,98499,view,66974,
1430873480775,1403130,view,116160,
1430876468400,198403,view,345095,
1430876422538,1162388,view,409751,
1430872796128,701807,view,287641,
1430877025517,1020628,view,189108,
1430876955498,193795,view,99604,
1430877048009,565599,view,377207,
1430873336021,1012843,view,407615,
1430876077988,4024,view,411514,
1430874251246,1339460,view,26878,
1430872370920,690892,view,414815,
1430874351408,609642,view,402312,
1430875800549,809822,view,66424,
1430873194983,294360,view,320566,
1430873098005,243030,view,408832,
1430876659440,442669,view,410520,
1430876265264,693326,view,424515,
1430872960712,771044,view,227880,
1430873013942,180801,view,105821,
1430874255815,377197,view,17160,
1430876154312,583216,view,457855,
1430875844028,121585,view,350240,
1430876155455,198403,view,64002,
1430875002239,1481,view,58239,
1430874681936,1305841,transaction,340375,13820.0
1430876904915,626890,view,408139,
1430875243178,224735,view,110728,
1430874997075,1117940,view,406473,
1430876521686,1229163,view,78792,
1430872527987,728912,view,452780,
1430872577608,379932,view,358878,
1430873485354,144750,view,7084,
1430872218492,324575,addtocart,465622,
1430874991007,750645,view,424352,
1430876159621,647588,view,7646,
1430876518770,285970,view,89737,
1430874074246,517072,view,201303,
1430872829357,940120,view,350830,
1430872772665,1189293,view,329317,
1430872419404,248517,view,197270,
1430876162396,1113447,view,58664,
1430874342495,3388,view,197114,
1430872437781,116400,addtocart,210524,
1430873213255,99610,view,11710,
1430876857222,1018654,view,66625,
1430875441827,1130060,view,385475,
1430876709216,877744,view,269452,
1430875797983,529176,view,309746,
1430875257814,757732,view,338977,
1430873349668,180874,view,124583,
1430873585311,923862,view,203780,
1430876418213,206592,view,133353,
1430873218702,913774,view,80087,
1430874122296,900466,view,103156,
1430874094190,1088818,view,424515,
1430872502737,977519,view,395045,
1430872730700,1107281,view,123645,
1430872686940,1342266,view,175493,
1430877194681,422961,view,420541,
1430876381778,1012043,view,86691,
1430875837650,782900,view,346757,
1430872773610,504248,view,197685,
1430873488733,43434,view,35221,
1430872489582,894042,view,250015,
1430875268755,471986,view,158834,
1430874652864,742966,view,138430,
1430874457973,56639,view,71741,
1430875563673,751330,view,302208,
1430872283239,104646,view,331279,
1430873489345,1133434,view,438740,
1430874946874,66066,view,179250,
1430872903628,379932,view,104468,
1430875271315,937287,view,248816,
1430875737574,401716,view,108097,
1430876279297,70677,view,244540,
1430876769312,1407548,view,359491,
1430873667740,276923,addtocart,434513,
1430876822657,295268,view,18622,
1430872832865,473071,view,338367,
1430872295137,1261557,view,83065,
1430874931430,914208,view,115025,
1430806451856,673365,view,356793,
1430806392151,394419,view,391418,
1430806836890,8582,view,303828,
1430830982585,105080,view,422013,
1430810301658,1264595,view,197270,
1430815813552,147978,view,380705,
1430811149075,763971,view,72754,
1430820815125,349599,view,379776,
1430812408252,546921,view,298874,
1430808791865,1340237,view,79835,
1430816565795,861247,view,312728,
1430829173621,1285550,view,109228,
1430808721178,1320493,view,349537,
1430827810611,1283976,view,267712,
1430811899307,1179484,view,344862,
1430820256480,1376265,view,447346,
1430810526761,198344,view,198996,
1430821817801,987894,view,110018,
1430809158187,629269,view,363711,
1430827889610,442835,view,231316,
1430830463859,715014,view,44054,
1430830906829,1048104,view,110835,
1430819464360,1018495,addtocart,7692,
1430831167952,544487,view,100282,
1430826174926,1174261,view,414319,
1430807068345,1102372,view,294392,
1430827095670,151792,view,201303,
1430807873390,365853,view,180897,
1430805622761,329305,view,53905,
1430808743402,172879,view,203623,
1430816596590,213535,view,293731,
1430830242206,511392,view,75978,
1430811356507,785838,view,361106,
1430809528088,1340237,view,70859,
1430808652448,916422,view,90715,
1430816610113,890468,view,227092,
1430813042861,362141,view,311200,
1430827254950,1198350,view,61273,
1430807327092,222578,view,354233,
1430821371682,74917,view,290126,
1430828259851,421644,view,339763,
1430808073433,2718,view,133224,
1430805655178,839555,view,191515,
1430805651897,595541,view,347414,
1430808896352,1172989,view,12353,
1430809688901,79477,view,351869,
1430805623611,595541,view,409531,
1430808678897,483822,view,377607,
1430826138410,611184,view,158209,
1430805998783,419477,view,436004,
1430829374263,394174,view,106341,
1430828791971,1209548,view,298009,
1430810544029,198344,view,269590,
1430811620904,1007418,view,98708,
1430806620490,937454,view,346051,
1430824933868,974725,view,142914,
1430815295501,1358049,view,386794,
1430806446817,33935,view,236979,
1430811327276,785838,view,272446,
1430817413660,1096088,view,191871,
1430805899110,1019571,view,408139,
1430808092267,823982,view,229598,
1430826908995,425880,view,430664,
1430809442742,484662,view,265133,
1430811817804,397630,view,310832,
1430828426373,70680,view,200991,
1430806795143,213355,view,268993,
1430809523274,858411,addtocart,432183,
1430808727499,223882,view,30326,
1430830263868,1135500,view,71698,
1430829957819,1312117,view,236276,
1430828054980,1203177,view,20659,
1430825691693,1146622,view,149132,
1430826661904,798646,view,212564,
1430806445675,395543,view,54502,
1430809615859,83142,view,261979,
1430829363071,804480,view,246237,
1430806237300,639928,view,116423,
1430815041340,233271,view,392402,
1430827869498,882994,view,395051,
1430819812256,1111632,view,134257,
1430827631677,1283976,view,267712,
1430815429347,1192598,view,236814,
1430820164931,885198,view,247735,
1430830476552,348907,view,169256,
1430805656066,800196,view,34525,
1430808349871,889609,view,367030,
1430830263094,496724,view,439530,
1430824577966,140858,view,130303,
1430813290060,838645,view,6974,
1430822308106,1103689,view,270426,
1430813606450,793185,view,7408,
1430828435448,629746,view,26970,
1430826089739,1178359,view,352825,
1430808607566,107632,view,115696,
1430809037835,1384263,view,277638,
1430812552104,463159,view,81981,
1430809534850,1052236,view,455570,
1430807353301,773639,view,72512,
1430807719694,442393,view,210832,
1430805813015,1136275,view,184205,
1430808993761,736842,view,450493,
1430817234369,295878,view,315741,
1430823118026,1066901,view,83006,
1430806443435,799791,view,58220,
1430828826966,511392,view,75978,
1430829756820,648530,view,423596,
1430822296755,540153,view,290388,
1430808306474,994515,view,438419,
1430814848301,1054005,view,362867,
1430819972760,843917,view,46874,
1430827885254,654387,view,296256,
1430806875464,107942,view,169583,
1430820529152,1352592,view,15948,
1430809197025,116001,view,335390,
1430829915140,612640,view,452617,
1430809450358,1101691,view,241715,
1430830691202,956700,view,131732,
1430829257483,1111653,view,274354,
1430806917661,213355,view,268993,
1430815983520,194002,view,401941,
1430809309863,151684,view,111530,
1430808164194,989243,view,31166,
1430811100302,252807,view,256938,
1430806016693,411745,view,5890,
1430808705665,518266,view,109416,
1430830792712,327934,view,272558,
1430816809081,79329,view,145830,
1430829933200,1333264,view,438554,
1430817759520,169166,view,29279,
1430810803327,1345925,view,389172,
1430831048826,1240564,view,422779,
1430806062124,1123964,view,226614,
1430814554877,362141,view,311200,
1430808521886,1320493,view,258413,
1430808685484,1320493,view,221443,
1430829991022,923525,view,193585,
1430806359938,98311,view,157929,
1430829102732,1108108,view,241022,
1430829332420,470662,view,314103,
1430829195463,373573,view,158209,
1430824597780,551080,view,267871,
1430824995059,393110,view,338016,
1430808314141,10560,view,257040,
1430814563224,1100961,view,378861,
1430812644701,819348,view,242213,
1430810761455,917990,view,88620,
1430828957877,568071,view,461176,
1430812955652,19755,view,338515,
1430828856417,617558,view,278028,
1430815939692,442669,view,410520,
1430812556091,671432,view,275701,
1430808933677,175768,view,39779,
1430807796123,222578,view,464985,
1430810451243,158516,view,414460,
1430810763179,547185,view,232129,
1430806971119,1008101,view,279457,
1430825793356,1146622,view,434282,
1430809564079,716461,view,133224,
1430817269893,353004,view,344862,
1430825027410,753568,view,118816,
1430819484839,825239,view,61162,
1430830571143,237111,view,257990,
1430825037035,930645,view,303704,
1430807109717,204938,view,407577,
1430805806573,838810,view,176106,
1430822094458,1361030,view,119099,
1430808455876,45100,view,358480,
1430808455829,107632,view,214179,
1430814923765,925953,view,307877,
1430822455906,686207,view,74792,
1430813682312,1113427,view,326306,
1430807784151,876971,view,226127,
1430807388100,1122042,view,404198,
1430806116420,1057144,view,393979,
1430809595644,858411,transaction,432183,16560.0
1430819031533,1156633,view,247307,
1430807780603,872327,view,206271,
1430822450427,947508,view,385091,
1430820482827,1292711,view,112782,
1430818730020,954464,view,132203,
1430812853427,733984,view,291194,
1430825445765,180836,view,169945,
1430814115835,1021662,view,23753,
1430829549248,813865,view,66222,
1430809754762,88749,view,235336,
1430819666547,495260,view,223840,
1430823267710,102363,view,386092,
1430810182848,1264595,view,242027,
1430806533464,1274099,view,406716,
1430826757007,110085,view,190530,
1430824392537,821716,view,233016,
1430807943081,1253011,view,154638,
1430817050656,971184,view,426929,
1430830208626,955056,view,202168,
1430805765906,556750,view,233517,
1430828662746,1190835,view,108305,
1430815121521,435266,view,108461,
1430807689662,477913,view,248252,
1430815650506,627713,view,257406,
1430827456101,125681,view,87277,
1430813872209,1052426,view,248239,
1430815220332,701318,view,257406,
1430820110094,914033,view,28620,
1430810914787,56182,view,143491,
1430819666386,1031645,view,81421,
1430808789889,1278341,view,115946,
1430805832325,654510,view,51405,
1430830146448,614902,view,105898,
1430806581129,203139,view,32648,
1430806937876,148980,view,89237,
1430808509714,961149,view,317417,
1430807767173,257351,view,65124,
1430805965795,203139,view,32648,
1430812100571,110325,view,463638,
1430806614706,558003,view,125440,
1430808368654,897345,view,129347,
1430820609531,50409,view,215704,
1430812311049,1099045,view,78950,
1430808574427,79477,view,351869,
1430806602552,899726,view,269642,
1430806421066,318979,view,136554,
1430829033398,223292,view,386531,
1430809046161,1096088,view,191871,
1430826349709,611184,view,378591,
1430805669223,1298320,view,294267,
1430807470213,628339,view,23356,
1430826893683,1000968,view,394461,
1430809261851,437868,view,13021,
1430813122147,374576,view,431216,
1430810840751,891749,view,378562,
1430806109092,224752,view,270244,
1430819690821,854889,view,22895,
1430816420467,962117,addtocart,431564,
1430807405836,222578,view,188792,
1430816422533,962117,addtocart,35756,
1430829131954,373573,view,140156,
1430828235630,525152,view,88606,
1430810127762,954382,view,330169,
1430816428446,962117,addtocart,435846,
1430817013409,210755,view,303467,
1430810125898,1194175,view,236381,
1430811431459,984544,transaction,436004,10350.0
1430816433350,962117,addtocart,210858,
1430816236554,521145,view,347560,
1430829180573,1285550,view,262519,
1430812629528,756459,view,339890,
1430820229959,885198,view,8786,
1430810113276,216269,view,327691,
1430810254602,911342,view,235796,
1430822824617,816989,view,276874,
1430827381419,137271,view,462376,
1430819303788,466343,view,348093,
1430809030641,1182633,view,14974,
1430830886548,906092,view,89977,
1430827515238,935058,view,282081,
1430822654330,1060812,view,262125,
1430807148696,980209,view,168367,
1430810099771,1122346,view,248155,
1430814438538,462595,view,159124,
1430807410896,222578,view,323194,
1430806076352,283140,view,219013,
1430806705090,907635,view,315689,
1430808018013,623028,view,1489,
1430807680583,222578,view,260830,
1430828026993,688575,view,369565,
1430813890074,215347,view,248239,
1430831218882,674713,view,425925,
1430813804858,1288735,view,150215,
1430810513229,1217006,view,224877,
1430817609763,922849,view,428819,
1430808982904,1172989,view,428556,
1430816495463,1090460,view,228066,
1430830365975,1013570,view,260403,
1430808674541,547067,view,65273,
1430811670634,1071936,view,8827,
1430807898661,1406127,view,292125,
1430805602271,838810,view,374092,
1430816981664,1094251,view,117623,
1430813133342,374576,view,168617,
1430816509066,816090,view,101443,
1430809585183,1263667,view,321721,
1430811037832,264221,view,320193,
1430809584616,1172989,view,139381,
1430813678230,216225,view,84160,
1430814345427,550428,view,254477,
1430807516163,42514,view,4552,
1430811160261,36866,view,13916,
1430815362035,1055064,view,358050,
1430805654991,838810,view,223203,
1430819429497,840606,view,39878,
1430809168248,116001,view,380290,
1430829999599,285828,view,66097,
1430808788825,171797,view,279457,
1430821541272,844047,view,318409,
1430809711275,506663,view,395497,
1430829220857,952475,view,84160,
1430807005706,348021,view,381958,
1430806200763,1127181,view,325928,
1430839084900,1168811,view,224060,
1430839068999,863725,view,272563,
1430836422772,33343,view,455870,
1430838642863,1161163,view,281710,
1430836169817,442669,view,410520,
1430837602037,865383,view,87610,
1430832418855,770256,view,136708,
1430834219068,751121,view,328880,
1430835876752,395266,view,461702,
1430836983488,241328,view,27644,
1430834033007,1031246,view,319435,
1430838050551,1025943,view,155655,
1430838579964,379932,view,65540,
1430839151553,862992,view,87369,
1430834906860,1222725,view,281710,
1430836988007,726197,view,350629,
1430836533128,619012,transaction,308903,7330.0
1430838815789,1214648,view,228880,
1430836907297,979091,view,432691,
1430831722069,334451,view,396007,
1430839591333,1054914,view,263670,
1430838706131,1161163,view,281710,
1430838690499,957163,view,358211,
1430837135875,391583,view,165287,
1430836434190,1229680,view,458637,
1430838330077,1006106,view,234613,
1430838592296,1097239,view,359662,
1430836436323,428085,view,181824,
1430837276045,594736,view,270950,
1430832633291,1175941,view,352318,
1430838808235,1161163,view,281710,
1430835960219,776601,view,222461,
1430838064682,906985,view,9445,
1430833922787,412502,view,5550,
1430836644135,702279,view,191726,
1430834491019,1023684,view,254644,
1430834657632,1374501,addtocart,278679,
1430834041912,439769,view,90219,
1430835847374,849941,view,423748,
1430838818883,764201,view,429633,
1430835964359,187368,view,199902,
1430837980673,278974,view,444628,
1430838153933,73459,view,186214,
1430835375300,725957,view,313885,
1430838612900,921566,view,312570,
1430839356665,412756,view,141107,
1430839229741,1035814,view,181845,
1430837381135,647142,view,70500,
1430831483568,907703,view,201543,
1430836150217,882570,view,298769,
1430838197404,214743,view,160765,
1430839518244,1035814,view,293126,
1430834331768,1183652,view,401920,
1430835658762,68173,view,275675,
1430836524109,862517,view,296173,
1430837451002,1113362,view,227790,
1430834764933,442717,view,387476,
1430839356084,179045,view,221601,
1430831311171,920972,addtocart,349109,
1430835199187,294105,view,366666,
1430837940071,790500,view,428249,
1430836858871,1179345,view,98600,
1430837490986,86081,view,462385,
1430838815977,1161163,view,102614,
1430831920440,1267392,view,58627,
1430839436501,503,view,461939,
1430837173946,47217,view,38483,
1430835734981,659199,view,39233,
1430837174120,1374318,view,416657,
1430834079482,439769,view,411373,
1430839477718,139836,view,105223,
1430839224895,502153,view,441668,
1430836618444,1140878,view,172004,
1430839110695,747892,view,138427,
1430833143471,1240564,view,7732,
1430836465408,591760,view,91152,
1430836233308,1379379,view,379678,
1430833353863,202009,view,362606,
1430839573778,219224,view,324290,
1430832147933,1356995,view,240235,
1430833582729,1043341,view,301243,
1430833202402,1240564,view,435980,
1430837183339,106955,view,228699,
1430834195274,394064,view,295058,
1430839135800,1379297,view,225169,
1430837922948,1334884,view,271896,
1430834841763,1117917,view,379520,
1430839689240,314077,view,329576,
1430839221019,171006,view,2331,
1430839621922,955893,view,284192,
1430835985254,951100,view,459752,
1430837413274,804155,view,350667,
1430837960694,326316,view,379520,
1430838159378,793119,view,384392,
1430835337933,896215,view,30308,
1430838941971,939064,view,362832,
1430837966774,410964,view,350684,
1430838912674,91503,view,118394,
1430837197080,391583,view,377217,
1430836680322,133259,view,289788,
1430832592078,729192,view,317417,
1430833094011,1208809,view,26745,
1430839434786,179045,view,221601,
1430839206714,235965,view,429233,
1430837897958,168763,view,267872,
1430833413489,1152750,view,68315,
1430836662768,1040490,view,276470,
1430834848512,140973,view,104776,
1430831658589,920972,view,131294,
1430839663231,1141007,view,319353,
1430835354325,106989,view,104265,
1430839587429,835097,view,177553,
1430837583257,790500,view,111572,
1430838122648,429550,view,444133,
1430839628385,1302800,view,346473,
1430834065425,825249,view,460444,
1430839105634,118330,view,455170,
1430833699331,1175941,view,246318,
1430836499019,241328,view,27644,
1430831930590,432348,view,397087,
1430837939041,1193022,view,174938,
1430837216896,132529,view,348263,
1430838260493,480379,view,277556,
1430837628247,910523,view,375730,
1430837803171,1244427,view,206930,
1430839089324,1379297,view,188069,
1430832311252,1163746,view,10598,
1430836059229,193445,view,186352,
1430836935679,621282,view,310608,
1430832652402,729192,view,227653,
1430837366436,344969,view,80435,
1430838584845,840748,view,147251,
1430835839897,659199,view,373600,
1430835550793,1363280,view,312594,
1430835798338,532889,view,446942,
1430837786378,983836,view,293807,
1430839453108,494225,view,38483,
1430836223100,759806,view,198728,
1430837755969,1193022,view,448620,
1430837847380,426300,view,312996,
1430838850905,82220,view,145582,
1430835796581,296225,view,122021,
1430838654122,379932,addtocart,119736,
1430834792541,589881,view,151444,
1430837823519,910523,view,375730,
1430831501138,906092,addtocart,89977,
1430832143914,431669,view,13000,
1430831316235,157323,view,225279,
1430835792734,1052358,view,33039,
1430836944885,241328,view,257575,
1430837507462,1372754,view,191823,
1430837351729,1110840,view,203317,
1430839261207,974622,view,262517,
1430832895447,1130558,view,372243,
1430835425999,934194,view,59665,
1430837943342,1092534,view,156457,
1430838919608,88536,view,314412,
1430838836177,689112,view,14943,
1430838568736,474266,view,461686,
1430833542042,1152750,view,95534,
1430832695390,971482,view,315635,
1430839428468,179045,view,221601,
1430839145173,243859,view,301124,
1430836259389,687196,view,11870,
1430837943849,872151,view,180363,
1430838089741,910523,view,375730,
1430835189514,352510,view,153625,
1430839374906,994439,view,22145,
1430836213090,430449,view,461852,
1430836951368,310226,view,174380,
1430837638469,441482,view,36810,
1430834871826,797384,view,335975,
1430839464105,179045,view,354233,
1430836203755,1154238,view,174417,
1430832897891,1240564,view,342727,
1430837608711,865383,view,87610,
1430834132101,1207628,view,370653,
1430835784479,195185,view,367982,
1430839161090,1175306,view,457942,
1430838093107,294348,view,145250,
1430837640517,248137,view,106199,
1430835124242,896215,view,38568,
1430837421811,176768,view,260287,
1430837523387,863976,view,444899,
1430838184369,91503,view,224060,
1430833028773,1152,view,201067,
1430832984363,1020506,view,398343,
1430839311606,56173,view,464767,
1430837076790,755330,view,18921,
1430834670971,710339,view,370541,
1430838918182,544197,view,261035,
1430836896672,241328,view,27644,
1430833795439,1116417,addtocart,40298,
1430831576423,938667,view,374392,
1430836384978,435134,view,382509,
1430839616892,1054914,view,103375,
1430835049219,590588,view,391156,
1430831346260,826823,view,233624,
1430837808528,583337,view,228699,
1430838898893,245245,view,47575,
1430837726626,650512,view,112315,
1430837726532,378162,view,79555,
1430837317504,344969,view,227318,
1430839183979,171006,view,184523,
1430839301937,1311305,view,301602,
1430835221167,1405919,view,96127,
1430836639970,133259,view,213075,
1430837792099,1271462,view,157258,
1430834779958,350826,addtocart,54567,
1430835116201,1043647,view,44770,
1430833632732,1011470,view,110139,
1430832202175,24948,view,16638,
1430839468975,574911,view,264921,
1430834014941,375005,view,82557,
1430834115098,956588,view,295943,
1430836179212,125902,view,109885,
1430838539327,215615,view,234384,
1430832017463,979768,view,256473,
1430837099422,391583,view,456889,
1430837307789,910523,view,375730,
1430836976188,241328,view,27644,
1430837995183,377992,view,428135,
1430835108507,590588,view,391156,
1430839121352,114796,view,121668,
1430833897158,1363127,view,97251,
1430839635941,977673,view,399592,
1430834233245,1263013,view,121081,
1430839245368,379612,view,139487,
1430837540097,1377236,view,298706,
